Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1757009486,2025-09-04T18:11:26Z,XBKRB,"20.739347,-105.243179",1300,136,90
1757009489,2025-09-04T18:11:29Z,XBKRB,"20.739254,-105.241585",1275,136,96
1757009491,2025-09-04T18:11:31Z,XBKRB,"20.73893,-105.239838",1250,136,100
1757009495,2025-09-04T18:11:35Z,XBKRB,"20.738277,-105.237541",1200,136,109
1757009498,2025-09-04T18:11:38Z,XBKRB,"20.737564,-105.235878",1200,136,117
1757009500,2025-09-04T18:11:40Z,XBKRB,"20.736603,-105.234261",1150,136,122
1757009503,2025-09-04T18:11:43Z,XBKRB,"20.735624,-105.232941",1125,138,130
1757009505,2025-09-04T18:11:45Z,XBKRB,"20.734507,-105.231644",1100,137,134
1757009508,2025-09-04T18:11:48Z,XBKRB,"20.733398,-105.230583",1075,138,141
1757009510,2025-09-04T18:11:50Z,XBKRB,"20.732254,-105.229752",1050,137,146
1757009512,2025-09-04T18:11:52Z,XBKRB,"20.730736,-105.228798",1025,137,150
1757009515,2025-09-04T18:11:55Z,XBKRB,"20.729757,-105.228249",1025,135,152
1757009518,2025-09-04T18:11:58Z,XBKRB,"20.727448,-105.227051",975,134,154
1757009521,2025-09-04T18:12:01Z,XBKRB,"20.726034,-105.226402",950,132,156
1757009524,2025-09-04T18:12:04Z,XBKRB,"20.724426,-105.225677",925,129,158
1757009527,2025-09-04T18:12:07Z,XBKRB,"20.722542,-105.224953",900,128,160
1757009530,2025-09-04T18:12:10Z,XBKRB,"20.720867,-105.224403",900,125,163
1757009532,2025-09-04T18:12:12Z,XBKRB,"20.719378,-105.224007",875,125,167
1757009536,2025-09-04T18:12:16Z,XBKRB,"20.717329,-105.223755",850,122,176
1757009539,2025-09-04T18:12:19Z,XBKRB,"20.715652,-105.223755",850,119,181
1757009542,2025-09-04T18:12:22Z,XBKRB,"20.714256,-105.223854",825,118,185
1757009544,2025-09-04T18:12:24Z,XBKRB,"20.713186,-105.224052",800,116,189
1757009548,2025-09-04T18:12:28Z,XBKRB,"20.71137,-105.224457",775,115,194
1757009550,2025-09-04T18:12:30Z,XBKRB,"20.709833,-105.224953",725,114,196
1757009553,2025-09-04T18:12:33Z,XBKRB,"20.708771,-105.225334",700,115,199
1757009555,2025-09-04T18:12:35Z,XBKRB,"20.707443,-105.225876",650,116,202
1757009557,2025-09-04T18:12:37Z,XBKRB,"20.70639,-105.22641",625,116,206
1757009560,2025-09-04T18:12:40Z,XBKRB,"20.7052,-105.227097",600,113,210
1757009562,2025-09-04T18:12:42Z,XBKRB,"20.70401,-105.227882",550,112,213
1757009565,2025-09-04T18:12:45Z,XBKRB,"20.70299,-105.228699",525,111,215
1757009568,2025-09-04T18:12:48Z,XBKRB,"20.701721,-105.229752",500,109,220
1757009570,2025-09-04T18:12:50Z,XBKRB,"20.701035,-105.2304",475,106,222
1757009573,2025-09-04T18:12:53Z,XBKRB,"20.699753,-105.231659",425,106,223
1757009576,2025-09-04T18:12:56Z,XBKRB,"20.698895,-105.232597",400,104,225
1757009578,2025-09-04T18:12:58Z,XBKRB,"20.698055,-105.23349",375,103,226
1757009581,2025-09-04T18:13:01Z,XBKRB,"20.697311,-105.23439",350,103,228
1757009584,2025-09-04T18:13:04Z,XBKRB,"20.696194,-105.235641",325,101,228
1757009587,2025-09-04T18:13:07Z,XBKRB,"20.695217,-105.236839",300,100,226
1757009590,2025-09-04T18:13:10Z,XBKRB,"20.694122,-105.237991",250,100,226
1757009593,2025-09-04T18:13:13Z,XBKRB,"20.693495,-105.238785",250,99,227
1757009596,2025-09-04T18:13:16Z,XBKRB,"20.692474,-105.239952",200,96,227
1757009599,2025-09-04T18:13:19Z,XBKRB,"20.691538,-105.240982",175,93,227
1757009606,2025-09-04T18:13:26Z,XBKRB,"20.689583,-105.243279",0,88,227
1757009613,2025-09-04T18:13:33Z,XBKRB,"20.687714,-105.245445",0,77,227
1757009621,2025-09-04T18:13:41Z,XBKRB,"20.686138,-105.247276",0,62,226
1757009628,2025-09-04T18:13:48Z,XBKRB,"20.684835,-105.248726",0,49,228
1757009636,2025-09-04T18:13:56Z,XBKRB,"20.683811,-105.249924",0,36,227
1757009643,2025-09-04T18:14:03Z,XBKRB,"20.682953,-105.250938",0,33,226
1757009651,2025-09-04T18:14:11Z,XBKRB,"20.682175,-105.25177",0,31,227
1757009659,2025-09-04T18:14:19Z,XBKRB,"20.681437,-105.252617",0,26,226
1757009666,2025-09-04T18:14:26Z,XBKRB,"20.68096,-105.253181",0,18,219
1757009671,2025-09-04T18:14:31Z,XBKRB,"20.680645,-105.253357",0,15,182
1757009675,2025-09-04T18:14:35Z,XBKRB,"20.680319,-105.253296",0,16,149
1757009680,2025-09-04T18:14:40Z,XBKRB,"20.680006,-105.253059",0,19,135
1757009684,2025-09-04T18:14:44Z,XBKRB,"20.679703,-105.252754",0,22,132
1757009688,2025-09-04T18:14:48Z,XBKRB,"20.679428,-105.25248",0,20,135
1757009691,2025-09-04T18:14:51Z,XBKRB,"20.679199,-105.252258",0,18,132
1757009695,2025-09-04T18:14:55Z,XBKRB,"20.67897,-105.252037",0,15,132
1757009702,2025-09-04T18:15:02Z,XBKRB,"20.678719,-105.251793",0,9,135
1757009708,2025-09-04T18:15:08Z,XBKRB,"20.678505,-105.251595",0,10,132
1757009717,2025-09-04T18:15:17Z,XBKRB,"20.678181,-105.251289",0,13,137
1757009722,2025-09-04T18:15:22Z,XBKRB,"20.677935,-105.251198",0,11,185
1757009727,2025-09-04T18:15:27Z,XBKRB,"20.677689,-105.251358",0,12,219
1757009733,2025-09-04T18:15:33Z,XBKRB,"20.677467,-105.25161",0,12,222
1757009738,2025-09-04T18:15:38Z,XBKRB,"20.677231,-105.251877",0,12,222
1757009745,2025-09-04T18:15:45Z,XBKRB,"20.677027,-105.252106",0,9,219
1757009752,2025-09-04T18:15:52Z,XBKRB,"20.676781,-105.25222",0,8,163
1757009759,2025-09-04T18:15:59Z,XBKRB,"20.676567,-105.252037",0,9,126
1757009766,2025-09-04T18:16:06Z,XBKRB,"20.676363,-105.251823",0,10,129
1757009775,2025-09-04T18:16:15Z,XBKRB,"20.676153,-105.251648",0,4,163
