Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1753657237,2025-07-27T23:00:37Z,XBKRB,"21.07634,-101.716408",9175,184,252
1753657239,2025-07-27T23:00:39Z,XBKRB,"21.075714,-101.719017",9150,186,257
1753657242,2025-07-27T23:00:42Z,XBKRB,"21.075455,-101.72094",9125,187,263
1753657245,2025-07-27T23:00:45Z,XBKRB,"21.075361,-101.723686",9100,188,269
1753657247,2025-07-27T23:00:47Z,XBKRB,"21.075485,-101.725807",9075,187,274
1753657249,2025-07-27T23:00:49Z,XBKRB,"21.07576,-101.727654",9050,186,280
1753657252,2025-07-27T23:00:52Z,XBKRB,"21.076401,-101.730156",9025,185,286
1753657254,2025-07-27T23:00:54Z,XBKRB,"21.077038,-101.731926",9025,184,292
1753657256,2025-07-27T23:00:56Z,XBKRB,"21.077782,-101.733551",9000,182,297
1753657258,2025-07-27T23:00:58Z,XBKRB,"21.078621,-101.73513",9000,181,302
1753657261,2025-07-27T23:01:01Z,XBKRB,"21.080063,-101.73716",8975,181,309
1753657263,2025-07-27T23:01:03Z,XBKRB,"21.081785,-101.739098",8950,179,315
1753657266,2025-07-27T23:01:06Z,XBKRB,"21.083042,-101.740265",8950,178,321
1753657268,2025-07-27T23:01:08Z,XBKRB,"21.084393,-101.74128",8925,179,324
1753657270,2025-07-27T23:01:10Z,XBKRB,"21.085743,-101.742302",8900,179,326
1753657272,2025-07-27T23:01:12Z,XBKRB,"21.087559,-101.743523",8900,179,327
1753657275,2025-07-27T23:01:15Z,XBKRB,"21.089355,-101.744682",8925,178,328
1753657277,2025-07-27T23:01:17Z,XBKRB,"21.091141,-101.74588",8900,178,328
1753657280,2025-07-27T23:01:20Z,XBKRB,"21.092913,-101.747032",8900,179,328
1753657282,2025-07-27T23:01:22Z,XBKRB,"21.094635,-101.748146",8875,178,329
1753657284,2025-07-27T23:01:24Z,XBKRB,"21.096176,-101.749077",8825,179,330
1753657287,2025-07-27T23:01:27Z,XBKRB,"21.097916,-101.750076",8825,179,331
1753657289,2025-07-27T23:01:29Z,XBKRB,"21.099518,-101.750977",8800,178,333
1753657291,2025-07-27T23:01:31Z,XBKRB,"21.101431,-101.751915",8775,179,335
1753657293,2025-07-27T23:01:33Z,XBKRB,"21.102722,-101.752472",8750,177,338
1753657296,2025-07-27T23:01:36Z,XBKRB,"21.104782,-101.753174",8725,178,343
1753657298,2025-07-27T23:01:38Z,XBKRB,"21.106384,-101.753624",8725,178,346
1753657300,2025-07-27T23:01:40Z,XBKRB,"21.108414,-101.754051",8700,177,349
1753657302,2025-07-27T23:01:42Z,XBKRB,"21.110138,-101.754372",8675,177,351
1753657304,2025-07-27T23:01:44Z,XBKRB,"21.111858,-101.754555",8650,177,354
1753657306,2025-07-27T23:01:46Z,XBKRB,"21.113487,-101.754662",8650,177,358
1753657309,2025-07-27T23:01:49Z,XBKRB,"21.115356,-101.754623",8650,177,1
1753657311,2025-07-27T23:01:51Z,XBKRB,"21.117073,-101.754402",8625,177,8
1753657313,2025-07-27T23:01:53Z,XBKRB,"21.11911,-101.753975",8600,177,13
1753657316,2025-07-27T23:01:56Z,XBKRB,"21.120987,-101.753273",8575,177,19
1753657318,2025-07-27T23:01:58Z,XBKRB,"21.122635,-101.752525",8550,177,25
1753657320,2025-07-27T23:02:00Z,XBKRB,"21.124149,-101.75161",8525,176,29
1753657323,2025-07-27T23:02:03Z,XBKRB,"21.125917,-101.750389",8525,175,34
1753657325,2025-07-27T23:02:05Z,XBKRB,"21.127304,-101.749275",8500,176,37
1753657327,2025-07-27T23:02:07Z,XBKRB,"21.128403,-101.74823",8500,176,41
1753657329,2025-07-27T23:02:09Z,XBKRB,"21.129921,-101.746773",8475,175,44
1753657332,2025-07-27T23:02:12Z,XBKRB,"21.131241,-101.745331",8475,174,46
1753657334,2025-07-27T23:02:14Z,XBKRB,"21.132614,-101.743736",8450,172,47
1753657336,2025-07-27T23:02:16Z,XBKRB,"21.133738,-101.742348",8425,171,49
1753657338,2025-07-27T23:02:18Z,XBKRB,"21.135042,-101.740623",8425,169,52
1753657341,2025-07-27T23:02:21Z,XBKRB,"21.136047,-101.73909",8400,168,56
1753657343,2025-07-27T23:02:23Z,XBKRB,"21.137054,-101.73719",8400,166,60
1753657346,2025-07-27T23:02:26Z,XBKRB,"21.137835,-101.735535",8375,165,65
1753657348,2025-07-27T23:02:28Z,XBKRB,"21.138393,-101.733803",8350,165,72
1753657350,2025-07-27T23:02:30Z,XBKRB,"21.138813,-101.731926",8325,163,77
1753657352,2025-07-27T23:02:32Z,XBKRB,"21.139023,-101.730202",8300,162,83
1753657355,2025-07-27T23:02:35Z,XBKRB,"21.139046,-101.728722",8300,161,90
1753657357,2025-07-27T23:02:37Z,XBKRB,"21.138998,-101.727295",8300,160,96
1753657359,2025-07-27T23:02:39Z,XBKRB,"21.138674,-101.725258",8275,159,102
1753657361,2025-07-27T23:02:41Z,XBKRB,"21.138161,-101.723274",8250,159,107
1753657364,2025-07-27T23:02:44Z,XBKRB,"21.137695,-101.722015",8250,157,113
1753657366,2025-07-27T23:02:46Z,XBKRB,"21.136688,-101.719963",8250,157,119
1753657369,2025-07-27T23:02:49Z,XBKRB,"21.135773,-101.718369",8225,156,123
1753657371,2025-07-27T23:02:51Z,XBKRB,"21.134766,-101.716866",8225,155,126
1753657373,2025-07-27T23:02:53Z,XBKRB,"21.133646,-101.71534",8225,155,128
1753657376,2025-07-27T23:02:56Z,XBKRB,"21.132761,-101.714172",8225,154,128
1753657378,2025-07-27T23:02:58Z,XBKRB,"21.131411,-101.712341",8225,155,127
1753657380,2025-07-27T23:03:00Z,XBKRB,"21.130573,-101.711067",8200,156,125
1753657383,2025-07-27T23:03:03Z,XBKRB,"21.129547,-101.709526",8200,156,125
1753657385,2025-07-27T23:03:05Z,XBKRB,"21.128677,-101.708282",8175,155,127
1753657387,2025-07-27T23:03:07Z,XBKRB,"21.127546,-101.706749",8175,154,129
1753657390,2025-07-27T23:03:10Z,XBKRB,"21.126337,-101.705475",8200,152,137
1753657393,2025-07-27T23:03:13Z,XBKRB,"21.1248,-101.704155",8200,152,143
1753657395,2025-07-27T23:03:15Z,XBKRB,"21.123497,-101.703239",8200,150,147
1753657397,2025-07-27T23:03:17Z,XBKRB,"21.122223,-101.702484",8200,151,151
1753657399,2025-07-27T23:03:19Z,XBKRB,"21.12075,-101.701759",8175,150,155
1753657401,2025-07-27T23:03:21Z,XBKRB,"21.119522,-101.701241",8175,149,159
1753657403,2025-07-27T23:03:23Z,XBKRB,"21.117865,-101.700645",8200,148,161
1753657406,2025-07-27T23:03:26Z,XBKRB,"21.116501,-101.700188",8200,147,162
1753657408,2025-07-27T23:03:28Z,XBKRB,"21.114944,-101.699692",8200,146,163
1753657410,2025-07-27T23:03:30Z,XBKRB,"21.113581,-101.699318",8175,145,164
1753657413,2025-07-27T23:03:33Z,XBKRB,"21.111969,-101.698792",8200,144,164
1753657415,2025-07-27T23:03:35Z,XBKRB,"21.110916,-101.698494",8200,143,163
1753657417,2025-07-27T23:03:37Z,XBKRB,"21.109131,-101.697945",8200,142,163
1753657419,2025-07-27T23:03:39Z,XBKRB,"21.107529,-101.697441",8175,142,163
1753657422,2025-07-27T23:03:42Z,XBKRB,"21.106039,-101.696983",8175,142,164
1753657424,2025-07-27T23:03:44Z,XBKRB,"21.104416,-101.696495",8175,141,163
1753657427,2025-07-27T23:03:47Z,XBKRB,"21.10318,-101.696098",8200,141,163
1753657440,2025-07-27T23:04:00Z,XBKRB,"21.094803,-101.693298",8125,147,158
1753657454,2025-07-27T23:04:14Z,XBKRB,"21.08551,-101.689705",8025,155,162
1753657468,2025-07-27T23:04:28Z,XBKRB,"21.075361,-101.686401",7900,159,163
1753657482,2025-07-27T23:04:42Z,XBKRB,"21.065166,-101.683098",7775,163,162
1753657496,2025-07-27T23:04:56Z,XBKRB,"21.055531,-101.679436",7675,163,154
1753657498,2025-07-27T23:04:58Z,XBKRB,"21.053879,-101.678467",7650,162,149
1753657501,2025-07-27T23:05:01Z,XBKRB,"21.052319,-101.677345",7625,162,144
1753657503,2025-07-27T23:05:03Z,XBKRB,"21.051062,-101.676231",7600,161,140
1753657505,2025-07-27T23:05:05Z,XBKRB,"21.050083,-101.675262",7600,159,134
1753657507,2025-07-27T23:05:07Z,XBKRB,"21.048826,-101.673683",7575,159,129
1753657510,2025-07-27T23:05:10Z,XBKRB,"21.047791,-101.672127",7550,157,123
1753657512,2025-07-27T23:05:12Z,XBKRB,"21.047104,-101.670837",7525,156,118
1753657515,2025-07-27T23:05:15Z,XBKRB,"21.046267,-101.668854",7500,156,110
1753657517,2025-07-27T23:05:17Z,XBKRB,"21.045685,-101.666985",7475,156,106
1753657519,2025-07-27T23:05:19Z,XBKRB,"21.04541,-101.665482",7450,155,101
1753657521,2025-07-27T23:05:21Z,XBKRB,"21.045227,-101.663788",7450,154,96
1753657523,2025-07-27T23:05:23Z,XBKRB,"21.045181,-101.662285",7450,154,91
1753657526,2025-07-27T23:05:26Z,XBKRB,"21.045273,-101.660439",7425,153,86
1753657528,2025-07-27T23:05:28Z,XBKRB,"21.045475,-101.65873",7425,152,82
1753657530,2025-07-27T23:05:30Z,XBKRB,"21.045776,-101.656891",7400,151,79
1753657533,2025-07-27T23:05:33Z,XBKRB,"21.04608,-101.655373",7400,150,78
1753657535,2025-07-27T23:05:35Z,XBKRB,"21.046463,-101.653252",7400,148,77
1753657538,2025-07-27T23:05:38Z,XBKRB,"21.04678,-101.651764",7400,147,77
1753657540,2025-07-27T23:05:40Z,XBKRB,"21.04715,-101.650002",7375,147,77
1753657542,2025-07-27T23:05:42Z,XBKRB,"21.047523,-101.648201",7350,148,77
1753657545,2025-07-27T23:05:45Z,XBKRB,"21.047791,-101.64666",7325,150,78
1753657547,2025-07-27T23:05:47Z,XBKRB,"21.048203,-101.644608",7300,150,77
1753657550,2025-07-27T23:05:50Z,XBKRB,"21.048615,-101.642708",7300,151,77
1753657552,2025-07-27T23:05:52Z,XBKRB,"21.048935,-101.640961",7275,152,78
1753657567,2025-07-27T23:06:07Z,XBKRB,"21.050783,-101.630608",7225,152,79
1753657581,2025-07-27T23:06:21Z,XBKRB,"21.05246,-101.620392",7200,149,79
1753657593,2025-07-27T23:06:33Z,XBKRB,"21.054228,-101.611229",7200,145,79
1753657607,2025-07-27T23:06:47Z,XBKRB,"21.055756,-101.601814",7175,142,81
1753657619,2025-07-27T23:06:59Z,XBKRB,"21.056881,-101.593269",7175,140,82
1753657633,2025-07-27T23:07:13Z,XBKRB,"21.057858,-101.583504",7150,140,84
1753657646,2025-07-27T23:07:26Z,XBKRB,"21.05864,-101.574745",7050,136,85
1753657661,2025-07-27T23:07:41Z,XBKRB,"21.059114,-101.565247",7000,123,93
1753657663,2025-07-27T23:07:43Z,XBKRB,"21.058929,-101.563774",7000,121,96
1753657665,2025-07-27T23:07:45Z,XBKRB,"21.058777,-101.562508",6975,120,99
1753657667,2025-07-27T23:07:47Z,XBKRB,"21.058464,-101.561333",6950,119,104
1753657670,2025-07-27T23:07:50Z,XBKRB,"21.05809,-101.560211",6950,120,109
1753657672,2025-07-27T23:07:52Z,XBKRB,"21.057579,-101.558891",6925,121,114
1753657675,2025-07-27T23:07:55Z,XBKRB,"21.056927,-101.557465",6875,120,116
1753657677,2025-07-27T23:07:57Z,XBKRB,"21.056368,-101.55619",6850,119,115
1753657680,2025-07-27T23:08:00Z,XBKRB,"21.055756,-101.554871",6825,118,115
1753657682,2025-07-27T23:08:02Z,XBKRB,"21.054977,-101.553276",6800,119,118
1753657685,2025-07-27T23:08:05Z,XBKRB,"21.054461,-101.552223",6775,118,118
1753657687,2025-07-27T23:08:07Z,XBKRB,"21.053696,-101.550827",6750,119,119
1753657689,2025-07-27T23:08:09Z,XBKRB,"21.05311,-101.549736",6725,119,120
1753657691,2025-07-27T23:08:11Z,XBKRB,"21.052505,-101.548676",6725,119,121
1753657693,2025-07-27T23:08:13Z,XBKRB,"21.051899,-101.547646",6725,117,123
1753657696,2025-07-27T23:08:16Z,XBKRB,"21.051294,-101.54673",6725,117,124
1753657698,2025-07-27T23:08:18Z,XBKRB,"21.050537,-101.545532",6700,117,124
1753657700,2025-07-27T23:08:20Z,XBKRB,"21.04985,-101.544548",6675,117,127
1753657702,2025-07-27T23:08:22Z,XBKRB,"21.049152,-101.543633",6675,117,128
1753657704,2025-07-27T23:08:24Z,XBKRB,"21.048361,-101.542511",6650,118,128
1753657707,2025-07-27T23:08:27Z,XBKRB,"21.04747,-101.541389",6650,117,129
1753657709,2025-07-27T23:08:29Z,XBKRB,"21.046732,-101.540474",6625,118,129
1753657711,2025-07-27T23:08:31Z,XBKRB,"21.04608,-101.539665",6625,119,131
1753657713,2025-07-27T23:08:33Z,XBKRB,"21.045197,-101.538597",6600,119,131
1753657715,2025-07-27T23:08:35Z,XBKRB,"21.044312,-101.537529",6600,120,131
1753657718,2025-07-27T23:08:38Z,XBKRB,"21.043533,-101.536591",6575,121,131
1753657720,2025-07-27T23:08:40Z,XBKRB,"21.042776,-101.535645",6550,121,130
1753657732,2025-07-27T23:08:52Z,XBKRB,"21.038132,-101.530052",6500,123,133
1753657747,2025-07-27T23:09:07Z,XBKRB,"21.032043,-101.523659",6450,120,136
1753657761,2025-07-27T23:09:21Z,XBKRB,"21.026642,-101.517891",6325,119,131
1753657775,2025-07-27T23:09:35Z,XBKRB,"21.021315,-101.511726",6225,117,131
1753657789,2025-07-27T23:09:49Z,XBKRB,"21.015839,-101.505676",6050,119,134
1753657803,2025-07-27T23:10:03Z,XBKRB,"21.010529,-101.499985",5900,118,132
1753657817,2025-07-27T23:10:17Z,XBKRB,"21.00563,-101.494446",5750,103,133
1753657831,2025-07-27T23:10:31Z,XBKRB,"21.001144,-101.489594",5675,84,134
1753657846,2025-07-27T23:10:46Z,XBKRB,"20.997894,-101.485962",5675,55,134
1753657860,2025-07-27T23:11:00Z,XBKRB,"20.995804,-101.483711",5675,38,132
1753657874,2025-07-27T23:11:14Z,XBKRB,"20.994268,-101.482063",5650,31,133
1753657888,2025-07-27T23:11:28Z,XBKRB,"20.992964,-101.480614",5650,25,135
1753657903,2025-07-27T23:11:43Z,XBKRB,"20.992001,-101.479576",0,19,132
1753657910,2025-07-27T23:11:50Z,XBKRB,"20.99144,-101.479118",0,15,140
1753657914,2025-07-27T23:11:54Z,XBKRB,"20.991211,-101.478981",0,15,143
1753657918,2025-07-27T23:11:58Z,XBKRB,"20.990929,-101.478828",0,15,146
1753657922,2025-07-27T23:12:02Z,XBKRB,"20.990662,-101.478699",0,16,149
1753657926,2025-07-27T23:12:06Z,XBKRB,"20.990427,-101.478615",0,15,151
1753657929,2025-07-27T23:12:09Z,XBKRB,"20.990194,-101.478539",0,13,157
1753657934,2025-07-27T23:12:14Z,XBKRB,"20.989952,-101.47847",0,9,160
1753657943,2025-07-27T23:12:23Z,XBKRB,"20.989746,-101.478409",0,5,157
1753657960,2025-07-27T23:12:40Z,XBKRB,"20.989517,-101.478333",0,7,154
1753657967,2025-07-27T23:12:47Z,XBKRB,"20.989185,-101.478233",0,11,157
1753657972,2025-07-27T23:12:52Z,XBKRB,"20.988956,-101.478165",0,9,160
1753657977,2025-07-27T23:12:57Z,XBKRB,"20.98875,-101.478149",0,9,188
1753657984,2025-07-27T23:13:04Z,XBKRB,"20.988556,-101.478386",0,10,258
1753657988,2025-07-27T23:13:08Z,XBKRB,"20.988634,-101.4786",0,10,306
1753657995,2025-07-27T23:13:15Z,XBKRB,"20.988832,-101.478828",0,10,309
1753658001,2025-07-27T23:13:21Z,XBKRB,"20.989059,-101.479073",0,10,309
1753658008,2025-07-27T23:13:28Z,XBKRB,"20.989265,-101.479294",0,9,309
1753658014,2025-07-27T23:13:34Z,XBKRB,"20.989357,-101.4795",0,7,261
1753658022,2025-07-27T23:13:42Z,XBKRB,"20.989218,-101.479736",0,9,219
1753658029,2025-07-27T23:13:49Z,XBKRB,"20.989014,-101.479919",0,6,202
1753658036,2025-07-27T23:13:56Z,XBKRB,"20.988808,-101.479904",0,8,157
1753658043,2025-07-27T23:14:03Z,XBKRB,"20.9886,-101.479912",0,6,213
1753658052,2025-07-27T23:14:12Z,XBKRB,"20.988396,-101.48011",0,7,219
1753658062,2025-07-27T23:14:22Z,XBKRB,"20.988178,-101.480331",0,6,219
1753658072,2025-07-27T23:14:32Z,XBKRB,"20.987972,-101.480431",0,6,185
1753658081,2025-07-27T23:14:41Z,XBKRB,"20.987766,-101.480576",0,5,222
1753658095,2025-07-27T23:14:55Z,XBKRB,"20.987514,-101.480835",0,5,222
1753658108,2025-07-27T23:15:08Z,XBKRB,"20.987309,-101.481049",0,4,222
